CNQR,20130520,83.39,84.72,83.1,84.02,291600
CNSI,20130520,29.52,29.72,29.16,29.45,112000
CNSL,20130520,18.95,19.09,18.79,18.88,130800
CNTF,20130520,0.99,1.05,0.98,1.02,32600
CNTY,20130520,3.05,3.18,3.05,3.15,15000
COA,20130520,6,6.05,5.7,5.89,115500
COBK,20130520,13.53,13.55,13.53,13.55,800
COBR,20130520,3.23,3.25,3.22,3.22,2500
COBZ,20130520,8.69,8.84,8.64,8.8,24300
COCO,20130520,2.65,2.79,2.52,2.77,1503500
COGO,20130520,2.04,2.04,1.97,1.99,64100
COHR,20130520,57.96,59,57.96,58.5,157300
COHU,20130520,10.64,11,10.6,10.84,32500
COKE,20130520,61.38,61.59,61,61.08,11400
COLB,20130520,21.94,22.09,21.93,22,180200
COLM,20130520,60.34,61.85,60.31,61.7,90900
CONE,20130520,22.45,22.47,21.96,22.06,348000
CONN,20130520,48.03,48.13,47.21,47.37,534300
COOL,20130520,0.7,0.71,0.66,0.7,426700
CORE,20130520,58.19,58.78,56.85,57.71,85900
CORT,20130520,1.72,1.78,1.72,1.76,32900
COSI,20130520,2.56,2.71,2.55,2.62,125000
COST,20130520,113.06,113.13,111.95,112.02,1664400
COWN,20130520,2.81,2.85,2.77,2.85,296100
CPAH,20130520,1.66,1.84,1.66,1.71,11400
CPBC,20130520,6.44,6.55,6.44,6.5,500
CPGI,20130520,1.26,1.26,1.23,1.25,1300
CPHC,20130520,11.61,11.61,11.35,11.4,400
CPHD,20130520,38.12,38.99,38.12,38.55,242900
CPIX,20130520,4.95,5.02,4.84,4.84,30800
CPLA,20130520,43.38,45.3,42.34,45.06,208200
CPLP,20130520,9.05,9.1,8.96,9.02,145000
CPRT,20130520,37.69,37.9,37.1,37.18,857400
CPRX,20130520,0.8,0.88,0.8,0.87,466500
CPSI,20130520,51.55,51.8,51.21,51.23,64200
CPSL,20130520,1.32,1.32,1.27,1.27,1800
CPSS,20130520,8.95,9,8.35,8.4,230000
CPST,20130520,0.85,0.86,0.83,0.84,1388300
CPTS,20130520,30.94,30.94,30.92,30.92,504700
CPWR,20130520,11.34,11.4,11.27,11.28,1239300
CRAI,20130520,19,19.08,18.81,18.95,23800
CRAY,20130520,17.18,17.32,17.03,17.05,310400
CRDC,20130520,1.29,1.3,1.26,1.3,13100
CRDS,20130520,2.29,2.29,2.21,2.25,11000
CREE,20130520,60.24,60.73,59.34,59.66,1037800
CREG,20130520,0.94,0.95,0.9,0.93,42400
CRESW,20130520,0.05,0.05,0.05,0.05,200
CRESY,20130520,8.29,8.4,8.12,8.25,53100
CRFN,20130520,4.15,4.18,4.14,4.17,15600
CRIS,20130520,4.09,4.15,3.87,3.91,1009100
CRMB,20130520,1.34,1.34,1.3,1.34,23600
CRMBU,20130520,1.62,1.62,1.59,1.59,1600
CRME,20130520,2.02,2.1,2.02,2.08,35300
CRMT,20130520,47.84,47.84,46.72,47.13,14200
CRNT,20130520,3.95,4.12,3.95,4.04,27900
CROX,20130520,17.06,17.13,16.99,17.08,707700
CRRB,20130520,5.49,5.49,5.49,5.49,400
CRRC,20130520,14.66,14.79,14.55,14.74,19900
CRTX,20130520,8.97,9.1,8.8,8.94,73400
CRUS,20130520,22.19,22.96,22.13,22.65,2009800
CRVL,20130520,49.19,49.44,48.85,49.24,18800
CRWN,20130520,2.05,2.07,2.04,2.07,96200
CRWS,20130520,6,6,5.94,5.97,4400
CRZO,20130520,27.12,28.65,27,28.47,901300
CSBK,20130520,12.16,12.21,11.93,11.98,9700
CSCD,20130520,6.5,6.59,6.41,6.57,15100
CSCO,20130520,23.9,23.97,23.64,23.94,54637200
CSFL,20130520,8.64,8.78,8.64,8.78,27700
CSGP,20130520,115.07,115.49,113.71,114.63,124400
CSGS,20130520,21.49,21.73,21.47,21.7,126100
CSII,20130520,19.08,19.18,18.31,18.73,135000
CSIQ,20130520,8.07,9.22,8.05,9.18,4980100
CSOD,20130520,40.52,41.49,40.52,41.14,371000
CSPI,20130520,8.47,8.5,8.17,8.43,60300
CSQ,20130520,10.94,10.98,10.85,10.87,449500
CSRE,20130520,33.89,34.2,33.89,33.97,21900
CSTE,20130520,27.9,28.1,27.76,27.94,119900
CSTR,20130520,56.8,58.41,56.61,57.49,787100
CSUN,20130520,1.72,2.69,1.71,2.52,2412600
CSWC,20130520,135.3,137.5,135,136.99,2800
CTAS,20130520,45.88,45.92,45.68,45.9,249000
CTBI,20130520,35.71,36.09,35.6,36.09,15600
CTCH,20130520,3.01,3.02,2.95,2.95,106300
CTCM,20130520,11.61,11.83,11.61,11.8,300500
CTCT,20130520,14.2,14.64,14.2,14.61,214900
CTGX,20130520,22.18,22.61,22.11,22.24,31000
CTHR,20130520,3.98,4.07,3.96,3.97,17200
CTIC,20130520,1.15,1.22,1.14,1.22,1176500
CTRN,20130520,12.27,12.31,12.02,12.19,49600
CTRP,20130520,30.57,32.01,30.45,31.93,3662800
CTRX,20130520,51.02,51.29,49.85,49.91,1458900
CTSH,20130520,65.5,66.43,64.05,64.53,4702600
CTWS,20130520,29.05,29.05,28.81,29.04,12500
CTXS,20130520,66.87,67.08,65.72,66.19,1453500
CU,20130520,23.64,24.06,23.64,23.98,14700
CUBA,20130520,9.07,9.14,9.07,9.12,4600
CUBI,20130520,17.48,17.5,17.15,17.3,214500
CUI,20130520,5.55,5.63,5.5,5.61,39300
CUNB,20130520,14.5,14.6,14.3,14.59,6400
CUTR,20130520,9.09,9.34,9.03,9.13,85600
CVBF,20130520,11.38,11.62,11.34,11.6,283300
CVCO,20130520,50.18,50.45,49.88,50.01,4200
CVCY,20130520,8.6,8.75,8.6,8.75,6600
CVGI,20130520,7.79,7.98,7.79,7.86,43200
CVGW,20130520,30.26,30.65,30.05,30.56,39800
CVLT,20130520,74.5,75.34,74.11,74.44,341200
CVLY,20130520,17.49,17.5,17.06,17.06,400
CVTI,20130520,5.12,5.36,5.12,5.25,14100
CVV,20130520,10.07,10.14,9.96,10.08,30300
CWBC,20130520,4.71,4.8,4.7,4.76,6900
CWCO,20130520,10.39,10.5,10.34,10.38,64300
CWEI,20130520,42.7,44.36,42.7,44.1,35800
CWST,20130520,3.98,4.03,3.98,4.01,85900
CWTR,20130520,3.86,3.9,3.76,3.78,179800
CXDC,20130520,3.97,4.09,3.95,4.09,18700
CXPO,20130520,3.04,3.14,3.03,3.1,62000
CY,20130520,11.25,11.55,11.25,11.48,2720800
CYAN,20130520,5.73,5.8,5.6,5.68,11300
CYBE,20130520,5.98,6.2,5.98,6.15,8900
CYBX,20130520,49.28,49.59,48.84,49.12,309600
CYCC,20130520,3.05,3.05,2.99,3.04,387400
CYMI,20130520,110.87,111.83,110.87,111.76,224400
CYNO,20130520,23.96,24.1,23.22,23.67,442500
CYOU,20130520,30.2,32.49,30.2,32.49,243500
CYTK,20130520,1.19,1.2,1.15,1.16,690200
CYTR,20130520,2.48,2.48,2.39,2.42,39900
CYTX,20130520,2.65,2.65,2.48,2.5,430400
CYTXW,20130520,0.83,0.83,0.75,0.75,14200
CZFC,20130520,8.84,8.84,8.84,8.84,100
CZNC,20130520,19.9,19.9,19.67,19.84,14500
CZR,20130520,15.88,16.24,15.61,15.7,504700
CZWI,20130520,7.08,7.08,7.08,7.08,100
DAEG,20130520,1.05,1.12,1.03,1.12,16900
DAIO,20130520,2.02,2.13,2.02,2.11,19500
DAKT,20130520,10.77,10.85,10.75,10.83,85700
DARA,20130520,0.7,0.72,0.68,0.7,698100
DATE,20130520,5.58,5.75,5.58,5.75,50400
DAVE,20130520,11.83,12,11.53,11.93,60500
DBLE,20130520,4.4,4.57,4.3,4.3,51800
DBLEP,20130520,25.99,26,25.9,26,2700
DCIN,20130520,6.1,6.1,6.1,6.1,100
DCIX,20130520,5.69,5.85,5.66,5.75,673100
DCOM,20130520,14.63,14.72,14.56,14.7,82000
DCTH,20130520,0.42,0.45,0.41,0.44,1809400
DECK,20130520,52.59,52.96,51.85,52.75,1166000
DELL,20130520,13.4,13.44,13.38,13.41,10819700
DENN,20130520,5.88,5.96,5.87,5.92,374800
DEPO,20130520,5.45,5.68,5.45,5.63,1346900
DEST,20130520,25.17,25.5,25.17,25.28,34200
DFRG,20130520,18.1,18.67,18.09,18.61,19600
DFZ,20130520,14.3,14.32,13.5,13.94,49000
DGAS,20130520,22.19,22.71,21.76,22.65,51300
DGICA,20130520,14.66,14.73,14.51,14.64,9200
DGII,20130520,9.56,9.79,9.36,9.55,40100
DGIT,20130520,7.32,7.98,7.29,7.64,1056400
DGLY,20130520,6.88,6.9,6.25,6.26,8500
DHIL,20130520,85.28,85.57,84.38,84.45,3000
DHRM,20130520,1.92,1.95,1.88,1.9,86400
DIOD,20130520,24.19,24.65,24.18,24.25,287600
DISCA,20130520,78.78,80,78.28,78.84,1968400
DISCK,20130520,69.65,70.67,69.58,69.71,646800
DISH,20130520,39.13,39.2,38.46,38.7,3045900
DJCO,20130520,107.64,107.75,107.64,107.75,1700
DLHC,20130520,0.83,0.93,0.8,0.89,9100
DLIA,20130520,0.98,1,0.97,1,263800
DLLR,20130520,15.14,15.36,15.04,15.22,233900
DLTR,20130520,49.68,49.75,49.27,49.47,1287700
DMLP,20130520,25.05,25.5,25,25.18,61400
DMND,20130520,16.65,16.81,16.17,16.59,317400
DMRC,20130520,25.41,25.73,25.11,25.26,22400
DNBF,20130520,17.35,17.35,17.31,17.35,1300
DNDN,20130520,4.01,4.02,3.91,3.94,3265600
DNKN,20130520,41.33,41.96,41.08,41.56,1120200
DORM,20130520,45.52,46,45.3,45.72,264400
DOVR,20130520,4.04,4.04,4.01,4.01,200
DRAD,20130520,2.3,2.45,2.3,2.4,44400
DRAM,20130520,3.46,3.57,3.23,3.4,29100
DRCO,20130520,5.19,5.19,5.05,5.16,8800
DRIV,20130520,16.8,17.19,16.77,17.12,286200
DRRX,20130520,0.82,0.92,0.8,0.81,979400
DRTX,20130520,7.18,7.18,7,7.12,38000
DRWI,20130520,2.62,2.8,2.4,2.78,477800
DRYS,20130520,2.07,2.25,2.07,2.17,12120600
DSCI,20130520,14.29,14.52,13.67,13.94,18500
DSCO,20130520,1.52,1.7,1.52,1.69,1691600
DSGX,20130520,10.37,10.61,10.37,10.61,900
DSKX,20130520,1.73,1.77,1.73,1.77,800
DSPG,20130520,8.3,8.3,8.01,8.17,34500
DSWL,20130520,2.58,2.64,2.58,2.64,2300
DTLK,20130520,11.33,11.37,10.91,10.97,46600
DTSI,20130520,19.87,20.13,19.87,20,74200
DTV,20130520,65.25,65.25,63.94,64.44,3856400
DVAX,20130520,2.5,2.52,2.44,2.48,1810500
DVCR,20130520,4.72,4.89,4.72,4.72,3400
DWA,20130520,21.75,21.99,21.74,21.93,404600
DWCH,20130520,13,13.01,12.95,12.99,4800
DWSN,20130520,38.41,38.51,37.9,37.99,71700
DXCM,20130520,21.05,21.69,21,21.24,825200
DXLG,20130520,5.09,5.1,5.01,5.03,105500
DXM,20130520,23.03,23.86,19.58,21.24,2339600
DXPE,20130520,61.34,61.81,60.02,60.72,48400
DXYN,20130520,7.47,7.57,7.42,7.49,27900
DYAX,20130520,2.52,2.54,2.46,2.52,427900
DYNT,20130520,2.61,2.7,2.6,2.7,4400
DYSL,20130520,0.59,0.6,0.57,0.58,17700
EA,20130520,22,22.33,21.76,21.79,4693400
EAC,20130520,28.31,29.24,26.12,26.34,513700
EBAY,20130520,56.56,56.66,55.76,55.95,8759800
EBIX,20130520,19.75,19.79,19.72,19.76,500700
EBMT,20130520,10.77,11,10.77,11,1900
EBSB,20130520,18.02,18.16,18.02,18.07,14800
EBTC,20130520,16.31,16.59,16.25,16.38,3600
ECHO,20130520,18.7,18.73,18.22,18.48,106900
ECOL,20130520,29.33,29.48,29.04,29.19,71600
ECPG,20130520,32.88,33.1,32.75,33.04,161500
ECTE,20130520,0.49,0.5,0.47,0.48,89500
ECTY,20130520,1.99,2.11,1.92,1.97,1074900
ECYT,20130520,14.34,14.58,14.06,14.16,208700
EDAP,20130520,4.3,4.48,4.27,4.44,235800
EDGW,20130520,4.05,4.16,4.05,4.11,2500
EDMC,20130520,7.3,7.66,7.16,7.61,66300
EDS,20130520,1.28,1.3,1.25,1.25,6400
EDUC,20130520,3.57,3.57,3.5,3.54,24400
EEFT,20130520,32.4,32.65,32.2,32.47,131700
EEI,20130520,12.5,12.53,12.5,12.51,1000
EEMA,20130520,57.58,57.82,57.56,57.71,47400
EEME,20130520,53.45,53.83,53.45,53.63,800
EEML,20130520,51.05,51.05,50.75,50.76,1400
EFII,20130520,26.05,26.35,25.81,25.94,170100
EFSC,20130520,15.42,15.75,15.19,15.65,24500
EFUT,20130520,3.24,3.55,3.2,3.53,52700
EGAN,20130520,7.9,8,7.8,8,50400
EGBN,20130520,24.48,24.99,24.21,24.88,88300
EGHT,20130520,7.4,7.59,7.4,7.52,441900
EGLE,20130520,5.06,5.9,5.04,5.5,2726800
EGOV,20130520,16.97,17,16.72,16.81,174500
EGRW,20130520,58.63,58.63,58.18,58.18,200
EGT,20130520,1.75,1.75,1.69,1.72,65900
EHTH,20130520,24.21,24.84,24.21,24.77,225800
EIHI,20130520,18.8,18.88,18.6,18.8,2500
ELGX,20130520,14.49,14.67,14.06,14.1,435900
ELNK,20130520,5.91,5.95,5.85,5.9,888000
ELON,20130520,2.26,2.32,2.21,2.32,156200
ELOS,20130520,8.95,9.15,8.89,8.9,160300
ELRC,20130520,17.06,17.28,17.04,17.2,79700
ELTK,20130520,1.27,1.27,1.18,1.18,7100
EMCB,20130520,79.96,80.18,79.96,80.04,11800
EMCI,20130520,27.56,28.37,27.05,27.82,25300
EMDR,20130520,51.4,51.4,51.2,51.2,200
EMFN,20130520,27.89,28.1,27.89,28.1,1500
EMIF,20130520,36.1,36.1,36.01,36.07,6900
EMITF,20130520,2.22,2.22,2.17,2.18,4100
EMKR,20130520,3.53,3.75,3.49,3.66,502900
EML,20130520,15.14,15.65,14.97,15.28,21900
EMMS,20130520,1.56,1.58,1.54,1.56,137600
EMMT,20130520,18.08,18.08,18,18.04,2500
ENDP,20130520,34.16,34.37,33.53,33.73,1636600
ENG,20130520,0.56,0.65,0.56,0.61,122000
ENMD,20130520,1.9,1.94,1.83,1.85,31000
ENOC,20130520,17.97,18.1,17.71,18.04,138600
ENPH,20130520,9.09,9.4,8.9,9.1,462700
ENSG,20130520,36.71,36.77,36.01,36.34,76300
ENT,20130520,9.49,9.76,9.32,9.5,64200
ENTA,20130520,20.89,21.5,20.65,20.7,8600
ENTG,20130520,9.69,9.9,9.69,9.9,454300
ENTR,20130520,4.44,4.49,4.36,4.44,875500
ENVI,20130520,1.64,1.66,1.61,1.64,93600
ENZN,20130520,3.17,3.17,3.11,3.13,178000
EONC,20130520,0.8,0.8,0.74,0.74,13300
EOPN,20130520,15.25,15.63,15.04,15.32,101000
EPAX,20130520,3.61,3.67,3.59,3.62,9100
EPAY,20130520,27.64,28.31,27.6,28.07,256200
EPIQ,20130520,12.5,12.5,12.13,12.26,111700
EQIX,20130520,226.29,227.93,223.01,223.88,503400
ERIC,20130520,11.91,11.97,11.82,11.85,3621200
ERIE,20130520,82.36,82.46,81.37,82,8700
ERII,20130520,3.82,3.82,3.65,3.71,90100
EROC,20130520,8.75,8.87,8.61,8.65,735600
ERS,20130520,4.5,4.79,4.5,4.51,1000
ESBF,20130520,12.34,12.5,12.25,12.5,7500
ESBK,20130520,23.38,23.38,22.7,22.7,700
ESCA,20130520,6.11,6.14,6.11,6.11,3400
ESEA,20130520,1.19,1.19,1.13,1.15,73300
ESGR,20130520,133.02,133.78,129.55,131.41,13200
ESIO,20130520,11.16,11.55,11.12,11.54,89100
ESLT,20130520,42.75,44,42.75,43.69,34900
ESMC,20130520,1.12,1.13,1.12,1.13,300
ESRX,20130520,61.59,61.67,61.2,61.33,3222900
ESSA,20130520,10.89,10.92,10.76,10.88,6900
ESSX,20130520,4.19,4.3,4.06,4.3,38000
ESXB,20130520,3.24,3.25,3.23,3.25,15800
ESYS,20130520,5.7,5.75,5.7,5.75,2500
ETFC,20130520,11.47,11.68,11.44,11.52,4314700
ETRM,20130520,1.04,1.08,0.99,1.02,964400
EUFN,20130520,21.75,21.97,21.75,21.95,62900
EVAC,20130520,7.55,7.85,7.55,7.85,500
EVAL,20130520,49.74,49.74,49.74,49.74,300
EVBS,20130520,5.1,5.25,4.8,5.25,12400
EVEP,20130520,41.35,42.23,40.7,42.03,472500
EVOL,20130520,6.51,6.68,6.5,6.51,62700
EWBC,20130520,25.5,25.83,25.47,25.8,959400
EXA,20130520,8.6,8.68,8.24,8.35,19100
EXAC,20130520,17.95,18.26,17.95,18.23,7600
EXAR,20130520,11.4,11.56,11.39,11.46,123600
EXAS,20130520,10.5,10.8,10.36,10.62,532600
EXEL,20130520,4.55,4.65,4.46,4.49,1680500
EXFO,20130520,4.4,4.66,4.4,4.66,1000
EXLP,20130520,28.83,29.21,28.6,28.66,139900
EXLS,20130520,30.21,30.42,29.95,30.2,158600
EXPD,20130520,38.48,38.68,38.29,38.57,1837300
EXPE,20130520,58.66,58.8,57.17,58,4060900
EXPO,20130520,54.78,55.16,54.67,54.98,24000
EXTR,20130520,3.43,3.46,3.42,3.43,663100
EXXI,20130520,24.9,25.46,24.9,25.39,1306500
EZCH,20130520,26.96,27.65,26.86,27.46,319600
EZPW,20130520,19.02,19.15,18.82,19.1,260000
FALC,20130520,1.35,1.36,1.3,1.32,70600
FANG,20130520,31.62,32.25,31.24,32.03,545000
FARM,20130520,15.36,15.53,15.06,15.28,30100
FARO,20130520,36.07,37.39,35.89,37.16,105000
FAST,20130520,51.09,51.14,50.61,50.8,1213200
FB,20130520,26.18,26.19,25.69,25.76,42402800
FBIZ,20130520,29.58,29.7,29.43,29.6,5500
FBMI,20130520,13.24,13.3,13.05,13.05,21700
FBMS,20130520,13.62,13.62,13,13.12,3300
FBNC,20130520,13.89,14.7,13.82,14.24,53300
FBNK,20130520,14.79,14.88,14.58,14.84,7300
FBRC,20130520,21.93,22.28,21.8,22,66300
FBSS,20130520,12.19,12.2,12.19,12.2,8200
FCAL,20130520,8.29,8.35,8.28,8.35,370500
FCAP,20130520,19.78,19.8,19.77,19.8,800
FCBC,20130520,15.26,15.83,15.26,15.73,75200
FCCO,20130520,8.95,9.13,8.95,9.13,2100
FCCY,20130520,8.87,8.9,8.87,8.9,700
FCEL,20130520,1.11,1.11,1.08,1.1,711100
FCFS,20130520,55.36,56.01,55.03,55.29,108000
FCHI,20130520,48.03,48.15,48.03,48.15,300
FCLF,20130520,8.06,8.06,8.05,8.05,700
FCNCA,20130520,197.97,200.49,197.97,199.81,6700
FCTY,20130520,5.91,5.99,5.86,5.97,7200
FCVA,20130520,3.11,3.37,3.11,3.21,2000
FCZA,20130520,7.24,7.42,7.24,7.35,2400
FDEF,20130520,22.13,22.85,21.67,22.75,10300
FDML,20130520,8.82,9.24,8.82,9.14,187300
FDUS,20130520,18.71,19,18.52,18.8,54000
FEFN,20130520,32.53,32.53,32.29,32.34,5100
FEIC,20130520,73.1,73.46,71.13,72.15,290900
FEIM,20130520,10.24,10.45,10.07,10.17,39200
FELE,20130520,33.43,34.19,33.43,33.97,87700
FES,20130520,3.4,3.49,3.34,3.39,24600
FFBC,20130520,15.68,15.87,15.6,15.85,187500
FFBCW,20130520,5.6,5.6,5.6,5.6,700
FFBH,20130520,9.86,9.86,9.64,9.85,2000
FFCH,20130520,20.97,21.35,20.97,21.2,52700
FFCO,20130520,19.31,19.5,19.31,19.49,700
FFEX,20130520,1.5,1.55,1.5,1.54,27300
FFHL,20130520,1.15,1.16,1.14,1.16,1500
FFIC,20130520,15.63,15.69,15.58,15.59,145500
FFIN,20130520,54.72,55.82,54.59,55.6,60600
FFIV,20130520,82.18,83.55,81.4,82.88,1081300
FFKT,20130520,20.35,20.64,20.25,20.46,10500
FFKY,20130520,2.99,2.99,2.99,2.99,100
FFN,20130520,0.34,0.34,0.32,0.34,20400
FFNM,20130520,4.6,4.63,4.45,4.6,2300
FFNW,20130520,9.53,10,9.53,9.96,452800
FHCO,20130520,8.8,8.96,8.78,8.94,76600
FIBK,20130520,20.67,20.93,20.43,20.81,138800
FINL,20130520,21.51,21.73,21.16,21.57,421600
FIRE,20130520,56.56,57.45,56.28,56.67,400700
FISI,20130520,19.89,20.24,19.89,20.16,6600
FISV,20130520,90.17,90.68,89.82,90.2,515100
FITB,20130520,18.23,18.41,18.19,18.39,6307200
FITBP,20130520,159.22,159.79,159.22,159.76,1000
FIVE,20130520,39.24,39.65,38.77,39.48,170100
FIZZ,20130520,15.68,15.89,15.63,15.84,81700
FLDM,20130520,17.33,17.62,17.29,17.59,42900
FLEX,20130520,7.33,7.44,7.33,7.38,3337400
FLIC,20130520,30.8,30.95,30.8,30.95,4000
FLIR,20130520,24.82,25.06,24.7,24.76,1269500
FLL,20130520,3.13,3.13,3.07,3.1,35200
FLML,20130520,4.6,4.74,4.6,4.66,32600
FLOW,20130520,3.93,4,3.93,3.95,132500
FLWS,20130520,6.42,6.57,6.21,6.54,132000
FLXS,20130520,21.7,22.47,21.7,22.2,6000
FMBI,20130520,13.47,13.77,13.43,13.67,260200
FMCN,20130520,27.39,27.41,27.35,27.37,1334700
FMER,20130520,18.28,18.49,18.22,18.44,1058000
FMFC,20130520,15.34,15.56,15.34,15.42,9800
FMNB,20130520,6.36,6.4,6.19,6.35,34300
FNBN,20130520,8.37,8.88,8.28,8.59,35100
FNFG,20130520,9.89,10.01,9.86,9.97,2629000
FNGN,20130520,43.31,44.33,43.2,43.6,333900
FNHC,20130520,8.83,8.83,8.59,8.74,18700
FNLC,20130520,16.66,16.79,16.41,16.63,10300
FNSR,20130520,12.89,13.06,12.74,13,2844900
FOLD,20130520,3.4,3.48,3.37,3.41,236200
FONE,20130520,28.76,28.99,28.75,28.96,8500
FONR,20130520,7.38,7.59,7.31,7.34,21400
FORD,20130520,1.98,2.05,1.91,1.95,17500
FORM,20130520,5.61,5.7,5.53,5.67,378200
FORR,20130520,36.38,36.94,36.12,36.32,321700
FORTY,20130520,21.5,21.66,21.5,21.58,7900
FOSL,20130520,108.45,108.98,107.1,107.68,288300
FRAN,20130520,29.95,31.56,29.87,31.48,1703000
FRBK,20130520,3.05,3.06,3,3.04,36200
FRED,20130520,15.25,15.4,15.09,15.16,121300
FREE,20130520,0.82,0.82,0.66,0.71,958900
FRGI,20130520,31.32,31.92,31.21,31.83,169000
FRME,20130520,16.32,16.62,16.32,16.62,87600
FRNK,20130520,18.09,18.2,18.01,18.1,10200
FRP,20130520,9.02,9.1,8.99,9.05,233200
FSBK,20130520,6.56,6.56,6.4,6.5,4800
FSBW,20130520,16.94,16.94,16.8,16.81,1100
FSC,20130520,10.83,10.93,10.8,10.84,1207500
FSCFL,20130520,25.5,25.5,25.42,25.45,2400
FSCI,20130520,41.26,41.37,41.21,41.27,21400
FSFG,20130520,22.48,22.48,22.48,22.48,300
FSGI,20130520,5.49,5.69,4.78,5.55,146100
FSLR,20130520,50.15,55.5,50.1,54.89,11547400
FSRV,20130520,32.69,32.83,32.37,32.61,23300
FSTR,20130520,45.49,46.43,45.36,45.69,20900
FSYS,20130520,15.61,16.2,15.61,16.03,156300
FTEK,20130520,3.95,4.03,3.93,3.93,68000
FTNT,20130520,19.04,19.42,19.02,19.27,2297500
FTR,20130520,4.4,4.41,4.28,4.32,6129500
FTSL,20130520,50.03,50.03,50.03,50.03,5500
FUBC,20130520,6.6,6.7,6.56,6.7,20200
FULL,20130520,7.95,7.98,7.85,7.92,62700
FULT,20130520,11.74,11.84,11.73,11.8,646200
FUNC,20130520,8.11,8.2,8.11,8.11,3400
FUND,20130520,7.18,7.24,7.18,7.24,294100
FURX,20130520,38.19,39.07,37.9,38.87,90400
FWLT,20130520,21.64,24.45,21.6,23.53,4395200
FWM,20130520,20.16,20.99,19.88,20.7,386600
FWRD,20130520,38.79,39.02,38.79,38.94,135800
FXCB,20130520,16.91,17.03,16.9,16.99,10300
FXEN,20130520,3.42,3.63,3.4,3.55,217400
GABC,20130520,21.59,22.48,21.45,22.22,17000
GAGA,20130520,3.35,3.45,3.35,3.44,9000
GAI,20130520,8.97,8.99,8.86,8.97,6200
GAIA,20130520,4.19,4.94,4.19,4.64,769400
GAIN,20130520,7.37,7.48,7.36,7.44,106500
GAINP,20130520,26.62,26.69,26.36,26.41,4400
GALE,20130520,2.47,2.56,2.44,2.46,1166100
GALT,20130520,4.47,4.55,4.36,4.42,38700
GALTW,20130520,1.48,1.48,1.48,1.48,100
GAME,20130520,3.04,3.1,3.01,3.1,653500
GARS,20130520,15.72,15.75,15.39,15.65,20300
GASS,20130520,10.2,10.41,10.07,10.26,212600
GBCI,20130520,19.76,19.99,19.68,19.85,151100
GBDC,20130520,17.55,17.68,17.5,17.67,352900
GBLI,20130520,23.17,23.3,22.65,22.99,9600
GBNK,20130520,2.17,2.2,2.13,2.13,50000
GCBC,20130520,20.4,20.45,20.2,20.2,1800
GCOM,20130520,12.72,12.9,12.64,12.72,19600
GCVRZ,20130520,1.65,1.65,1.62,1.64,242300
GENC,20130520,7.08,7.08,7.04,7.07,5600
GENE,20130520,2.95,3.35,2.95,3.26,501200
GENT,20130520,8.7,8.88,8.58,8.84,11900
GEOS,20130520,86.88,89.86,86.61,89.24,131300
GERN,20130520,1.12,1.14,1.12,1.12,384300
GEVA,20130520,40.55,40.96,38.62,38.79,97500
GEVO,20130520,1.67,1.99,1.67,1.84,1426600
GFED,20130520,10,10,10,10,200
GFN,20130520,4.32,4.32,4.24,4.3,3100
GGAL,20130520,5.6,5.74,5.56,5.61,191500
GHDX,20130520,37.44,37.47,36.7,37.21,398700
GIFI,20130520,20.22,20.32,19.85,20.29,22200
GIGM,20130520,0.97,1,0.97,1,45400
GIII,20130520,42.29,42.95,42.01,42.22,131100
GILD,20130520,56.09,56.78,55.21,55.74,9499300
GILT,20130520,5.47,5.57,5.45,5.55,61400
GIVN,20130520,16.39,16.89,16.03,16.39,500300
GK,20130520,47.6,48.23,47.5,47.82,38200
GKNT,20130520,14.5,14.7,14.32,14.5,11700
GLAD,20130520,8.75,8.79,8.68,8.73,77800
GLBS,20130520,2.67,2.68,2.53,2.6,16400
GLBZ,20130520,12.02,12.04,12.02,12.02,1100
GLCB,20130520,76.21,76.23,76.15,76.23,400
GLCH,20130520,0.67,0.68,0.62,0.67,166900
GLDC,20130520,3.51,3.62,3.46,3.62,11100
GLDD,20130520,8.01,8.23,7.99,8.12,314400
GLDI,20130520,16.3,16.69,16.29,16.65,27000
GLNG,20130520,35.64,36.68,35.38,36.38,667000
GLPW,20130520,16.17,16.5,16.09,16.45,88300
GLRE,20130520,24.21,24.52,24.13,24.32,60700
GLUU,20130520,2.75,2.78,2.72,2.78,783400
GLUXR,20130520,1.22,1.38,1.21,1.21,128000
GMAN,20130520,11.78,11.78,11.51,11.67,56500
GMCR,20130520,79.59,81.64,78.55,80.22,4450400
GMLP,20130520,34.12,35.99,33.9,34.55,105100
GNCMA,20130520,9.45,9.54,9.28,9.36,73900
GNMA,20130520,49.77,49.77,49.67,49.67,1200
GNMK,20130520,15.08,15.39,14.82,14.86,80500
GNTX,20130520,25.21,25.4,25.15,25.23,1213900
GNVC,20130520,0.63,0.72,0.63,0.71,173000
GOLD,20130520,71.46,74.73,70.92,74.43,1097000
GOOD,20130520,21,21,20.67,20.87,67100
GOODO,20130520,25.83,26,25.66,25.66,2000
GOODP,20130520,26.58,26.58,26.58,26.58,100
GOOG,20130520,905,920.6,905,908.53,2272900
GPIC,20130520,8.37,8.37,8.3,8.33,14000
GPOR,20130520,48.49,50.76,48.44,50.47,1550200
GPRC,20130520,1.48,1.52,1.48,1.48,17100
GPRE,20130520,14.76,15.8,14.76,15.7,780700
GRFS,20130520,26.97,27.3,26.85,27,633600
