name,1w,2w,1m,3m
EVEP,-0.612,-0.323212121212,-0.132308270677,-0.122710752987
BODY,-0.025,0.0112727272727,0.043022556391,0.0284515143095
PSEC,-0.055,-0.002,-0.0198045112782,-0.00941400388997
VXUS,-0.109,0.0684242424242,0.00354887218045,-0.00316143373159
FARM,0.095,0.112,0.163714285714,0.0339277577105
FARO,-0.564,-0.305090909091,-0.266872180451,0.186096415671
ARCC,-0.178,-0.0692727272727,-0.0407593984962,-0.00538399555432
PSEM,-0.042,-0.0191515151515,-0.0475338345865,-0.00665129202556
SIFI,-0.028,-0.0212727272727,-0.013984962406,0.00693498193943
FCBC,-0.051,-0.0210909090909,-0.030977443609,-0.0059069185885
GBLI,-0.251,-0.145515151515,-0.0814962406015,0.0317577104751
COHR,-0.511,-0.260727272727,-0.232962406015,-0.0273509308141
FSYS,-0.224,-0.0107272727273,-0.0865263157895,0.0448041122534
ABAX,-0.983,-0.08,0.0245037593985,0.145662128369
COHU,-0.133,-0.00060606060606,-0.0190827067669,-0.0304145595999
PTSX,0.015,0.0144848484848,0.0017969924812,0
OSUR,-0.102,-0.0430909090909,-0.0537894736842,-0.0357443734371
PLBC,0.012,-0.076,-0.0311127819549,0.0240914142817
IRIX,-0.133,0.0212727272727,0.00215037593985,0.00684162267296
TKMR,0.044,0.000424242424242,-0.000466165413534,-0.00483384273409
ARCI,0.015,0.00527272727273,0.0108345864662,-0.0029199777716
PTSI,-0.176,0.00606060606061,-0.0223383458647,0.0287185329258
MNDO,0.005,0.00872727272727,0.00466917293233,-0.00503556543484
ALGN,-0.123,0.112666666667,-0.0426992481203,0.059344818005
IIN,-0.104,-0.0858181818182,-0.00972180451128,0
III,0.02,0.00175757575758,0.0043007518797,0.0171708808002
CFBK,-0.028,-0.0069696969697,-0.00640601503759,-0.00166157265907
CNTF,0.006,0.000666666666667,-0.00595488721805,-0.00568991386496
FORM,-0.028,0.0321818181818,-0.0141654135338,-0.00921144762434
NTWK,-0.275,-0.0737575757576,0.0566240601504,0.132886913031
KEYW,-0.191,-0.188,-0.0813157894737,0.0605062517366
ANTP,-0.015,-0.00290909090909,0.000338345864662,-0.0138402333982
FORD,0.009,0.00739393939394,0.00323308270677,0.00491247568769
RDHL,-0.033,-0.0512727272727,-0.0266766917293,0
NVGN,-0.08,0.103757575758,0.0507744360902,0.0215134759655
ANTH,-0.004,-0.0030303030303,-0.000804511278195,-0.000883856626841
FRGI,-0.485,-0.246909090909,0.000300751879699,0.168971936649
SVNT,-0.003,-0.00363636363636,-0.00289473684211,-0.00693692692415
STND,-0.048,-0.0458181818182,-0.0511127819549,0
CNTY,-0.005,-0.00709090909091,0.00397744360902,-0.00124534592942
HMIN,-0.669,0.0132727272727,-0.164954887218,-0.0710716865796
OLBK,-0.047,-0.0159393939394,0.0449097744361,0.0212539594332
CALI,-0.027,-0.094,-0.0848496240602,0.0157115865518
MRLN,-0.199,-0.0698787878788,0.0460601503759,0.0277696582384
CALL,-0.117,0.227757575758,0.280210526316,0.0300500138927
CALM,-0.199,-0.208606060606,-0.0735939849624,0.0148166157266
SYBT,-0.147,-0.0418181818182,-0.0397142857143,-0.00127257571548
RUTH,-0.065,0.0207272727273,0.0152781954887,0.0442720200056
CALD,-0.012,0.00175757575758,-0.0306541353383,0.000579327590998
FIZZ,-0.004,0.0255151515152,0.00700751879699,0.00527257571548
HFBL,-0.084,-0.00406060606061,-0.0093007518797,0
UTEK,-0.387,-0.134242424242,-0.13554887218,-0.0301600444568
CBOE,0.012,0.0313333333333,0.0241729323308,0.0637960544596
MSBF,0.06,0.00666666666667,0.00726315789474,0
GIII,-0.325,0.0569090909091,0.0664511278195,0.0649263684357
MCBK,-0.054,0.00224242424242,-0.0135864661654,-0.00475798833009
ASTI,-0.004,0.00151515151515,0.00154135338346,-0.00275937760489
ESXB,0.009,0.00139393939394,-0.00118796992481,0
ASTM,-7.31415380367e-17,-0.0100606060606,-0.0322556390977,-0.0106296193387
SAL,-0.314,-0.0971515151515,0.0777368421053,0.0302859127535
ASTC,0.005,-0.00357575757576,-0.0046015037594,-0.00169713809391
RELV,-0.011,0.00266666666667,0.00096992481203,0.000948874687413
ASTX,0.062,0.140181818182,0.145812030075,0.0446857460406
INXB,0.022,0,0,0
MBRG,-0.224,-0.107393939394,-0.0293759398496,0.00865212559044
INXBU,0.039,0.0170909090909,0,0
RELL,-0.079,-0.0361212121212,-0.0192406015038,-0.00756460127813
HYLS,0.129,0.0421818181818,0.0239097744361,0
UTIW,-0.032,0.00587878787879,-0.0541052631579,-0.00612614615171
CHFN,-0.003,-0.352484848485,-0.144248120301,0.0117146429564
CHFC,-0.215,-0.095696969697,-0.105037593985,0.0237429841623
CHI,0.011,-0.00715151515151,-0.00178195488722,-0.0014634620728
MERU,0.057,0.000121212121213,0.0132330827068,0.0858999722145
ASBB,-0.119,-0.0409696969697,0.00527067669173,0.0191211447624
ASBC,-0.097,-0.0161212121212,-0.0421954887218,0.016179216449
DAKT,-0.051,-0.0115151515152,-0.0446466165414,-0.0326151708808
CHW,-0.024,-0.015696969697,-0.00851127819549,-0.00108530147263
CHY,0.006,-0.00254545454545,-0.00267669172932,-0.00140789108086
FELE,-0.424,-0.0720606060606,-0.172958646617,-0.0112781328147
ASBI,0.008,-0.00751515151515,-0.0039022556391,0.0299633231453
NNBR,-0.006,0.00551515151515,-0.0748872180451,-0.00147485412615
LOOK,0.005,-0.021696969697,-0.00952631578947,-0.00251847735482
SUPX,0.004,0.0270909090909,-0.109894736842,0.0533620450125
AMRN,0.01,-0.0140606060606,-0.0213759398496,-0.0223364823562
SNAK,-0.014,-0.00115151515151,-0.0175187969925,0.0129560989164
BWINA,0.011,-0.0298787878788,-0.0771203007519,0
AMRI,-0.106,-0.0653333333333,-0.0302631578947,0.089572103362
BWINB,-0.149,-0.0030303030303,0.0169323308271,0.00914226173937
PESI,0.018,0.00169696969697,-0.000165413533835,0.00137121422617
AXAS,-0.039,0.0069696969697,-0.00836842105263,0.00235898860795
BRKL,-0.026,0.000727272727273,-0.0115864661654,0.00411336482356
AMRB,0.014,-0.00381818181818,-0.00476691729323,0.0103698249514
ORBK,-0.062,0.069696969697,-0.0184736842105,0.0135709919422
BRKR,-0.059,0.00490909090909,-0.00270676691729,0.0463959433176
LIWA,0.043,0.0281818181818,-0.0122105263158,0.0043061961656
SUPN,-0.014,0.0124242424242,-0.00548120300752,-0.0499605445957
ORBC,-0.017,-0.028,-0.0368872180451,0.0137274242845
PCMI,-0.181,-0.123090909091,-0.0215112781955,0.0346840789108
MTRX,-0.284,0.0633939393939,-0.0355413533835,0.00846401778272
AMRS,-0.006,-0.000424242424242,0.0018045112782,-0.00656904695749
SOMH,-0.115,-0.0414545454545,-0.0163834586466,0.0338796888024
DXPE,-1.234,-0.183090909091,-0.28554887218,0.384950263962
TNAV,-0.046,-0.024,-0.0164812030075,-0.0340858571826
CHSCP,0.017,0.0192121212121,0.0166766917293,0.0165126424007
WSCI,-0.041,-0.00642424242424,-0.0240977443609,-0.0238877465963
USMO,0.056,0.0386666666667,0.0111578947368,0.0321817171437
QLIK,-0.228,0.0813333333333,-0.085015037594,0.0838477354821
PRPH,0.017,-0.00321212121212,-0.0122406015038,0.00146651847735
ADNC,-0.107,-0.039696969697,-0.00435338345865,0.0539841622673
EWBC,-0.156,-0.0307272727273,-0.0121729323308,0.0417510419561
GASS,0.015,0.0320606060606,-0.0209473684211,0.0511083634343
